Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,Motivo_Scarto,target_month
EMSR774_2_15QUV_x312795_y1956355,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.674881246063027,-94.7529236594552,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.674881246063027,-94.7529236594552,15QUV,EPSG:32615,< 2015,7
EMSR774_2_15QUV_x312795_y1946115,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.582365597109384,-94.7520296476334,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.582365597109384,-94.7520296476334,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x312795_y1966595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.767395982540343,-94.75382313242211,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.767395982540343,-94.75382313242211,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x315355_y1933315,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.46693051959435,-94.7268200926966,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.46693051959435,-94.7268200926966,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x315355_y1946115,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.5825778409395,-94.72791468999804,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.5825778409395,-94.72791468999804,15QUV,EPSG:32615,< 2015,1
EMSR774_2_15QUV_x315355_y1961475,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.721352754985528,-94.72923929149238,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.721352754985528,-94.72923929149238,15QUV,EPSG:32615,< 2015,2
EMSR774_2_15QUV_x317915_y1964035,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.744693064522398,-94.70532438497854,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.744693064522398,-94.70532438497854,15QUV,EPSG:32615,< 2015,7
EMSR774_2_15QUV_x320475_y1905155,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.21290785266125,-94.67630732922044,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.21290785266125,-94.67630732922044,15QUV,EPSG:32615,< 2015,2
EMSR774_2_15QUV_x323035_y1920515,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.3518922412745,-94.65347820360934,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.3518922412745,-94.65347820360934,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x323035_y1905155,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.213106737270778,-94.65223980097475,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.213106737270778,-94.65223980097475,15QUV,EPSG:32615,< 2015,1
EMSR774_2_15QUV_x323035_y1925635,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.39815363008516,-94.65389356177566,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.39815363008516,-94.65389356177566,15QUV,EPSG:32615,< 2015,7
EMSR774_2_15QUV_x323035_y1964035,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.745106875791894,-94.65704968834174,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.745106875791894,-94.65704968834174,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x323035_y1976835,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.86075512166271,-94.65811785529218,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.86075512166271,-94.65811785529218,15QUV,EPSG:32615,< 2015,2
EMSR774_2_15QUV_x323035_y1961475,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.7219770555367,-94.65683702511944,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.7219770555367,-94.65683702511944,15QUV,EPSG:32615,< 2015,10
EMSR774_2_15QUV_x325595_y1920515,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.35208992997364,-94.62939233659708,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.35208992997364,-94.62939233659708,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x328155_y1902595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.19036422051951,-94.60390448350395,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.19036422051951,-94.60390448350395,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x328155_y1930755,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.44480949720881,-94.60611393834984,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.44480949720881,-94.60611393834984,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x328155_y1974275,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.838029759518168,-94.60960273502104,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.838029759518168,-94.60960273502104,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x328155_y1979395,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.88428988886689,-94.61001913907762,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.88428988886689,-94.61001913907762,15QUV,EPSG:32615,< 2015,1
EMSR774_2_15QUV_x330715_y1917955,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.329345008366047,-94.58102150772469,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.329345008366047,-94.58102150772469,15QUV,EPSG:32615,< 2015,11
EMSR774_2_15QUV_x330715_y1938435,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.51439628742936,-94.58261531415368,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.51439628742936,-94.58261531415368,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x333275_y1928195,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.422060891450265,-94.55772008583912,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.422060891450265,-94.55772008583912,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x333275_y1923075,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.375797424632832,-94.557328302183,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.375797424632832,-94.557328302183,15QUV,EPSG:32615,< 2015,2
EMSR774_2_15QUV_x333275_y1987075,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.95407459937134,-94.5623127309607,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.95407459937134,-94.5623127309607,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x333275_y1989635,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.977204948845092,-94.56251606680932,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.977204948845092,-94.56251606680932,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x335835_y1920515,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.35285170370514,-94.53304576253755,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.35285170370514,-94.53304576253755,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x338395_y1902595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.19110697600758,-94.50764074071051,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.19110697600758,-94.50764074071051,15QUV,EPSG:32615,< 2015,5
EMSR774_2_15QUV_x338395_y1925635,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.39929952462128,-94.5093374553902,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.39929952462128,-94.5093374553902,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x338395_y1940995,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.53809205976552,-94.5104817454232,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.53809205976552,-94.5104817454232,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x338395_y1958915,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.700014137296723,-94.51183010077332,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.700014137296723,-94.51183010077332,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x343515_y1907715,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.237727542205114,-94.45987015164673,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.237727542205114,-94.45987015164673,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x343515_y1917955,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.330259698294597,-94.46059962645968,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.330259698294597,-94.46059962645968,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x343515_y1966595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.769775298235437,-94.46412654072944,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.769775298235437,-94.46412654072944,15QUV,EPSG:32615,< 2015,2
EMSR774_2_15QUV_x343515_y1979395,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.88543392779517,-94.46507177009153,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.88543392779517,-94.46507177009153,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x346075_y1930755,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.446099138868618,-94.43741745690922,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.446099138868618,-94.43741745690922,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x346075_y1951235,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.631160548017306,-94.43887687257534,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.631160548017306,-94.43887687257534,15QUV,EPSG:32615,< 2015,9
EMSR774_2_15QUV_x346075_y1946115,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.584895530594643,-94.43851034207088,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.584895530594643,-94.43851034207088,15QUV,EPSG:32615,< 2015,7
EMSR774_2_15QUV_x348635_y1953795,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.654467736056482,-94.41493238169116,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.654467736056482,-94.41493238169116,15QUV,EPSG:32615,< 2015,7
EMSR774_2_15QUV_x348635_y1958915,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.70073290446188,-94.4152944240012,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.70073290446188,-94.4152944240012,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x351195_y1984515,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.93223005529851,-94.39295546159654,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.93223005529851,-94.39295546159654,15QUV,EPSG:32615,< 2015,10
EMSR774_2_15QUV_x353755_y1902595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.192135004532343,-94.36323649537714,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.192135004532343,-94.36323649537714,15QUV,EPSG:32615,< 2015,4
EMSR774_2_15QUV_x353755_y1961475,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.72420749782924,-94.36720016370865,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.72420749782924,-94.36720016370865,15QUV,EPSG:32615,< 2015,1
EMSR774_2_15QUV_x356315_y1905155,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.215430718533234,-94.33933461180922,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.215430718533234,-94.33933461180922,15QUV,EPSG:32615,< 2015,1
EMSR774_2_15QUV_x353755_y1971715,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.8167388367408,-94.3679038370757,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.8167388367408,-94.3679038370757,15QUV,EPSG:32615,< 2015,10
EMSR774_2_15QUV_x356315_y1917955,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.33110201458687,-94.34017068258323,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.33110201458687,-94.34017068258323,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x356315_y1964035,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.747507246989443,-94.34323433562388,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.747507246989443,-94.34323433562388,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x358875_y1902595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.1924547147447,-94.31509959369237,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.1924547147447,-94.31509959369237,15QUV,EPSG:32615,< 2015,6
EMSR774_2_15QUV_x358875_y1966595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.77080442922552,-94.31926230963138,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.77080442922552,-94.31926230963138,15QUV,EPSG:32615,< 2015,10
EMSR774_2_15QUV_x358875_y1964035,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.747671107430207,-94.31909272741288,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.747671107430207,-94.31909272741288,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x361435_y1953795,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.6552972583818,-94.29428746357962,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.6552972583818,-94.29428746357962,15QUV,EPSG:32615,< 2015,1
EMSR774_2_15QUV_x361435_y1984515,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.932898785186296,-94.29628979256238,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.932898785186296,-94.29628979256238,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x361435_y1987075,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.9560318799338,-94.2964582994102,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.9560318799338,-94.2964582994102,15QUV,EPSG:32615,< 2015,2
EMSR774_2_15QUV_x363995_y1935875,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.493514833699283,-94.26902790293838,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.493514833699283,-94.26902790293838,15QUV,EPSG:32615,< 2015,6
EMSR774_2_15QUV_x361435_y1966595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.770965543134185,-94.29511734258789,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.770965543134185,-94.29511734258789,15QUV,EPSG:32615,< 2015,12
EMSR774_2_15QUV_x366555_y1948675,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.60933982220132,-94.24570981659896,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.60933982220132,-94.24570981659896,15QUV,EPSG:32615,< 2015,7
EMSR774_2_15QUV_x366555_y1966595,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.77127884861228,-94.24682665498736,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.77127884861228,-94.24682665498736,15QUV,EPSG:32615,< 2015,6
EMSR774_2_15QUV_x369115_y1923075,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.378142255682658,-94.22004130230636,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.378142255682658,-94.22004130230636,15QUV,EPSG:32615,< 2015,9
EMSR774_2_15QUV_x369115_y1935875,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.493817086192653,-94.22081054988304,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.493817086192653,-94.22081054988304,15QUV,EPSG:32615,< 2015,3
EMSR774_2_15QUV_x371675_y1933315,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.4708287626355,-94.19655023865546,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.4708287626355,-94.19655023865546,15QUV,EPSG:32615,< 2015,8
EMSR774_2_15QUV_x371675_y1946115,2024-08-28T00:24:10.297562Z,2024-10-24T12:10:27.480320Z,2024-11-05T12:10:24.909478Z,2024-11-29T12:10:26.634652Z,17.586503522403145,-94.19730894739428,EPSG:32615,2024-08-07T16:38:39.024000Z,2024-10-16T16:42:09.024000Z,2024-10-31T16:44:31.024000Z,2024-11-05T16:43:59.024000Z,17.586503522403145,-94.19730894739428,15QUV,EPSG:32615,< 2015,9
