Nome_Serie,Data_1,Data_2,Data_3,Data_4,BBox_1,BBox_2,BBox_3,BBox_4,Lat_Centro,Lon_Centro,EPSG
EMSR261_1_32UNC_x544425_y5793635_S1RTC,2017-10-15T17:08:00.031989Z,2017-10-28T17:00:25.952471Z,2017-12-17T05:33:44.589471Z,2017-12-29T05:33:43.979322Z,"[407050.0, 5689890.0, 695630.0, 5903730.0]","[546960.0, 5673550.0, 842510.0, 5894700.0]","[424090.0, 5655710.0, 713160.0, 5864580.0]","[424210.0, 5655700.0, 713290.0, 5864570.0]",52.279706217127924,9.669877120258748,EPSG:32632
EMSR417_1_29TNE_x556345_y4441365_S1RTC,2019-10-24T06:42:59.487373Z,2019-12-05T06:42:31.055753Z,2019-12-24T06:33:56.481025Z,2020-01-10T06:42:15.537358Z,"[325090.0, 4379980.0, 610400.0, 4592360.0]","[305530.0, 4286200.0, 595030.0, 4499900.0]","[504930.0, 4425460.0, 791130.0, 4632950.0]","[324970.0, 4380470.0, 610360.0, 4592840.0]",40.10914152184516,-8.32389924783377,EPSG:32629
EMSR629_3_42RVS_x438385_y3132375_S1RTC,2022-07-01T01:25:35.123352Z,2022-07-29T13:28:35.284687Z,2022-08-30T01:25:38.509419Z,2022-09-03T13:28:37.524032Z,"[288290.0, 3066460.0, 572330.0, 3281110.0]","[346460.0, 3033580.0, 628980.0, 3246210.0]","[288330.0, 3066430.0, 572380.0, 3281100.0]","[346190.0, 3033580.0, 628640.0, 3246220.0]",28.30461007486906,68.38457267472171,EPSG:32642
EMSR258_7_34TCK_x387455_y4482825_S1RTC,2017-10-06T04:46:42.716808Z,2017-11-23T04:46:42.428064Z,2017-12-05T04:46:56.502285Z,2017-12-23T16:40:09.014832Z,"[231350.0, 4446150.0, 521170.0, 4661460.0]","[231390.0, 4446190.0, 521220.0, 4661500.0]","[218070.0, 4349830.0, 501550.0, 4564710.0]","[175250.0, 4440850.0, 463390.0, 4647310.0]",40.477186874487074,19.687292387982062,EPSG:32634
EMSR564_1_38KND_x519155_y7802255_S1RTC,2021-12-15T02:28:19.690508Z,2022-02-01T02:28:17.271023Z,2022-02-12T15:34:59.561819Z,2022-02-13T02:28:17.259007Z,"[408100.0, 7687500.0, 697280.0, 7916330.0]","[408260.0, 7687500.0, 697350.0, 7916330.0]","[274790.0, 7639410.0, 582790.0, 7941800.0]","[408160.0, 7687510.0, 697280.0, 7916340.0]",-19.887283368030648,45.195166892495834,EPSG:32738
EMSR264_1_39LTF_x303425_y8547865_S1RTC,2017-11-25T02:17:42.561212Z,2017-12-19T02:17:41.661059Z,2018-01-12T02:17:49.005198Z,2018-02-05T02:17:40.001359Z,"[176820.0, 8469360.0, 466390.0, 8718910.0]","[175230.0, 8469350.0, 466500.0, 8719340.0]","[160490.0, 8414120.0, 454140.0, 8664600.0]","[171590.0, 8469370.0, 466410.0, 8720090.0]",-13.140848561478412,49.198273166632056,EPSG:32739
EMSR411_1_31TGJ_x300545_y4810745_S1RTC,2019-09-27T17:22:53.035850Z,2019-11-01T17:30:33.360633Z,2019-11-25T17:30:33.119366Z,2019-12-31T17:30:31.588714Z,"[276610.0, 4699040.0, 558410.0, 4907640.0]","[581560.0, 4753880.0, 868380.0, 4972540.0]","[581590.0, 4753870.0, 865280.0, 4971960.0]","[581500.0, 4753860.0, 868320.0, 4972530.0]",43.411922960286894,6.552219841684361,EPSG:32632
EMSR429_6_29UMU_x503765_y5871525_S1RTC,2019-12-22T06:47:23.192234Z,2020-02-02T06:47:52.154144Z,2020-02-26T06:47:26.539074Z,2020-02-26T06:47:51.539311Z,"[385410.0, 5626090.0, 675800.0, 5837020.0]","[398790.0, 5701120.0, 687560.0, 5911330.0]","[426810.0, 5868310.0, 715410.0, 6077250.0]","[398730.0, 5701120.0, 687490.0, 5911320.0]",52.98181288140875,-8.924931369762966,EPSG:32629
EMSR429_5_29UNA_x580665_y5993265_S1RTC,2020-01-07T18:15:27.474560Z,2020-02-05T18:23:29.757963Z,2020-02-26T06:47:22.600778Z,2020-03-15T06:46:41.398608Z,"[452230.0, 5988650.0, 737100.0, 6204500.0]","[334940.0, 5921160.0, 615550.0, 6130840.0]","[433130.0, 5894890.0, 718230.0, 6103080.0]","[432850.0, 5892530.0, 717850.0, 6100700.0]",54.069595515278024,-7.747832739558563,EPSG:32629
EMSR280_5_33VVH_x482915_y6780515_S1RTC,2018-03-17T16:45:32.382109Z,2018-04-11T16:38:13.492824Z,2018-04-28T05:31:14.114257Z,2018-05-29T16:38:23.332951Z,"[256590.0, 6600410.0, 545260.0, 6809030.0]","[353160.0, 6676570.0, 644950.0, 6891920.0]","[243410.0, 6646220.0, 539380.0, 6868340.0]","[349220.0, 6714060.0, 635420.0, 6955320.0]",61.147390126442325,14.706324461965474,EPSG:32633
EMSR342_7_54KWE_x500705_y7989535_S1RTC,2018-12-28T20:08:51.164569Z,2019-01-09T20:08:50.488605Z,2019-02-15T09:07:38.131835Z,2019-03-10T20:08:49.488321Z,"[327120.0, 7945520.0, 618660.0, 8172850.0]","[327230.0, 7945520.0, 618780.0, 8172840.0]","[314700.0, 7816630.0, 607560.0, 8070270.0]","[327110.0, 7945530.0, 618660.0, 8172860.0]",-18.194820104567956,141.01872415433198,EPSG:32754
EMSR312_6_51QUV_x363795_y1906485_S1RTC,2018-08-01T10:06:46.869488Z,2018-08-23T21:46:10.873938Z,2018-09-16T21:46:11.977718Z,2018-10-10T21:46:12.521013Z,"[103300.0, 1747100.0, 381920.0, 1959390.0]","[203400.0, 1811690.0, 487090.0, 2028580.0]","[203370.0, 1811690.0, 487060.0, 2028580.0]","[203390.0, 1811680.0, 487080.0, 2028570.0]",17.227905559635992,121.73091818471092,EPSG:32651
EMSR283_1_32VPP_x354435_y6818105_S1RTC,2018-04-03T05:38:45.563407Z,2018-04-15T05:38:45.839658Z,2018-05-15T05:39:12.681657Z,2018-05-21T05:38:47.323581Z,"[458790.0, 6648790.0, 750760.0, 6857580.0]","[458800.0, 6648780.0, 750760.0, 6857570.0]","[479540.0, 6761090.0, 758340.0, 6967020.0]","[462790.0, 6654540.0, 741260.0, 6857080.0]",61.45827993170834,12.292571110073846,EPSG:32632
EMSR229_3_14RNR_x568465_y3050825_S1RTC,2017-06-30T12:32:07.822094Z,2017-08-22T00:34:35.338203Z,2017-08-29T12:31:56.847503Z,2017-09-15T00:34:36.301003Z,"[385370.0, 2834110.0, 670310.0, 3073080.0]","[480890.0, 3027630.0, 764230.0, 3242610.0]","[404930.0, 2942610.0, 685010.0, 3154390.0]","[480750.0, 3027640.0, 762230.0, 3242260.0]",27.568017941709005,-98.2935093424584,EPSG:32614
EMSR333_2_33SUB_x311225_y4171045_S1RTC,2018-09-28T17:04:09.019504Z,2018-10-10T05:13:04.085030Z,2018-11-09T05:12:19.543632Z,2018-11-09T05:12:21.685872Z,"[210540.0, 4115610.0, 489130.0, 4316120.0]","[148400.0, 4102320.0, 441540.0, 4320640.0]","[154530.0, 4118830.0, 445850.0, 4336630.0]","[149160.0, 4104490.0, 442970.0, 4322940.0]",37.65596449928185,12.874416748804391,EPSG:32633
EMSR694_2_30TUK_x399145_y4463615_S1RTC,2023-07-25T06:27:01.848554Z,2023-08-06T06:27:02.609367Z,2023-09-11T06:27:04.395544Z,2023-09-24T18:11:53.341385Z,"[146560.0, 4317180.0, 439850.0, 4535790.0]","[146560.0, 4317180.0, 439850.0, 4535790.0]","[146630.0, 4317180.0, 439930.0, 4535780.0]","[297710.0, 4396750.0, 584290.0, 4606670.0]",40.30564065879649,-4.1718204972785395,EPSG:32630
EMSR777_1_16QCD_x357345_y1845045_S1RTC,2024-10-09T11:46:11.406613Z,2024-11-02T11:46:10.995328Z,2024-11-22T00:07:04.387092Z,2024-11-26T11:46:09.614539Z,"[205990.0, 1718440.0, 486880.0, 1934870.0]","[206047.7579233889, 1934963.1158013002, 487007.7579233889, 1718643.1158013002]","[134917.3158959088, 1890255.5087651734, 421727.3158959088, 1676535.5087651734]","[206125.25333920377, 1934980.2552548791, 487075.2533392038, 1718660.2552548791]",16.672271370231257,-88.32583720252421,EPSG:32616
EMSR264_4_38LQJ_x781065_y8298635_S1RTC,2017-11-25T02:18:29.275732Z,2017-12-12T02:26:39.934332Z,2018-01-12T15:18:50.891816Z,2018-01-29T02:26:38.150277Z,"[117380.0, 8206320.0, 385310.0, 8358680.0]","[531140.0, 8185830.0, 821780.0, 8413670.0]","[588140.0, 8237120.0, 875690.0, 8460970.0]","[531150.0, 8185840.0, 821780.0, 8413680.0]",-15.385093879652674,47.63020445595192,EPSG:32739
EMSR567_13_56HLJ_x310765_y6301705_S1RTC,2021-12-28T08:39:49.046241Z,2022-02-14T08:39:47.361704Z,2022-03-07T19:15:47.617781Z,2022-04-03T08:39:47.752750Z,"[180190.0, 6172990.0, 477230.0, 6412770.0]","[180010.0, 6172960.0, 477070.0, 6412740.0]","[134750.0, 6244120.0, 436130.0, 6477660.0]","[179820.0, 6172900.0, 476950.0, 6412700.0]",-33.41904001517602,150.9784768823469,EPSG:32756
EMSR280_5_33VVH_x462435_y6793315_S1RTC,2018-03-17T16:45:32.382109Z,2018-04-11T16:38:13.492824Z,2018-04-28T05:31:14.114257Z,2018-05-29T16:38:23.332951Z,"[256590.0, 6600410.0, 545260.0, 6809030.0]","[353160.0, 6676570.0, 644950.0, 6891920.0]","[243410.0, 6646220.0, 539380.0, 6868340.0]","[349220.0, 6714060.0, 635420.0, 6955320.0]",61.26093586821953,14.323464417676607,EPSG:32633
EMSR481_3_16PFC_x654945_y1756285_S1RTC,2020-09-26T23:58:25.809841Z,2020-10-08T23:58:26.106010Z,2020-11-06T11:37:43.715888Z,2020-11-08T23:50:23.963766Z,"[370510.0, 1588490.0, 656230.0, 1804200.0]","[370420.0, 1588500.0, 656160.0, 1804210.0]","[424890.0, 1709200.0, 709190.0, 1950010.0]","[569110.0, 1639900.0, 861290.0, 1911320.0]",15.869190267569012,-85.54096557886665,EPSG:32616
EMSR328_2_13QDE_x430895_y2493615_S1RTC,2018-09-08T12:58:14.081670Z,2018-09-30T01:06:05.758756Z,2018-10-26T12:58:16.418730Z,2018-11-19T12:58:06.027295Z,"[276170.0, 2347770.0, 553850.0, 2562190.0]","[375590.0, 2410240.0, 657100.0, 2624400.0]","[271190.0, 2337190.0, 552620.0, 2552320.0]","[287770.0, 2404000.0, 564060.0, 2618500.0]",22.536304919549117,-105.65963339915346,EPSG:32613
EMSR261_1_32UND_x569845_y5813535_S1RTC,2017-10-15T17:08:00.031989Z,2017-10-30T05:33:45.954120Z,2017-12-17T05:33:19.589690Z,2017-12-17T05:33:44.589471Z,"[407050.0, 5689890.0, 695630.0, 5903730.0]","[424150.0, 5655680.0, 713210.0, 5864550.0]","[451730.0, 5822960.0, 739970.0, 6030640.0]","[424090.0, 5655710.0, 713160.0, 5864580.0]",52.455884208437475,10.046651540093332,EPSG:32632
EMSR482_5_16PFC_x654945_y1756285_S1RTC,2020-09-26T23:58:25.809841Z,2020-11-08T23:50:23.963766Z,2020-11-20T23:50:23.690095Z,2020-12-14T23:50:22.854126Z,"[370510.0, 1588490.0, 656230.0, 1804200.0]","[569110.0, 1639900.0, 861290.0, 1911320.0]","[569050.0, 1639900.0, 861280.0, 1911570.0]","[569120.0, 1639890.0, 861340.0, 1911530.0]",15.869190267569012,-85.54096557886665,EPSG:32616
EMSR472_3_48PZC_x826295_y1799585_S1RTC,2020-08-23T22:44:21.701806Z,2020-09-16T22:44:22.658804Z,2020-10-17T22:36:19.451407Z,2020-10-28T22:43:44.678441Z,"[563000.0, 1666830.0, 841910.0, 1879330.0]","[563050.0, 1666810.0, 841980.0, 1879310.0]","[124080.0, 1585350.0, 410440.0, 1829470.0]","[558610.0, 1644610.0, 837970.0, 1857420.0]",16.243390938205717,108.06414031720738,EPSG:32648
EMSR265_22_31UDQ_x423755_y5423685_S1RTC,2017-12-10T17:40:00.957934Z,2018-01-13T05:59:14.975129Z,2018-01-31T05:58:43.417525Z,2018-02-24T05:58:43.086859Z,"[313650.0, 5339730.0, 596270.0, 5548690.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[345840.0, 5245280.0, 632645.0, 5456850.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",48.95006496355773,1.9760306887502537,EPSG:32631
EMSR471_5_33UXP_x658515_y5363445_S1RTC,2020-09-09T16:34:17.164624Z,2020-10-02T16:43:16.818848Z,2020-10-14T16:43:17.085508Z,2020-10-20T16:42:34.690203Z,"[213310.0, 5251160.0, 502280.0, 5457580.0]","[499750.0, 5269120.0, 793970.0, 5486940.0]","[499670.0, 5269100.0, 793900.0, 5486920.0]","[500330.0, 5267920.0, 793790.0, 5485610.0]",48.39243201050811,17.15856693090717,EPSG:32634
EMSR712_4_32UNC_x521505_y5762735_S1RTC,2023-11-09T05:42:18.764126Z,2023-11-28T05:34:20.691824Z,2024-01-03T05:34:18.967777Z,2024-01-27T05:34:18.191638Z,"[302180.0, 5758830.0, 594740.0, 5973620.0]","[423940.0, 5655570.0, 713840.0, 5864580.0]","[424020.0, 5655560.0, 713910.0, 5864580.0]","[423870.0, 5655570.0, 713750.0, 5864590.0]",52.00332485618813,9.331850513005175,EPSG:32632
EMSR348_3_36KXD_x687075_y7826825_S1RTC,2019-01-25T16:07:08.578483Z,2019-03-02T03:09:17.849788Z,2019-03-20T03:08:26.846706Z,2019-05-01T03:09:19.292770Z,"[653190.0, 7750350.0, 947260.0, 8001680.0]","[570360.0, 7618820.0, 863780.0, 7850420.0]","[586500.0, 7674680.0, 883470.0, 7912670.0]","[570390.0, 7618810.0, 863840.0, 7850410.0]",-19.65637511140488,34.79648332711229,EPSG:32736
EMSR475_5_48QYD_x784935_y1829185_S1RTC,2020-08-31T11:05:18.737935Z,2020-09-28T22:44:23.036360Z,2020-11-03T22:44:23.200391Z,2020-11-15T22:44:23.013628Z,"[486660.0, 1741610.0, 771320.0, 1958480.0]","[563030.0, 1666820.0, 841950.0, 1879320.0]","[562990.0, 1666820.0, 841900.0, 1879320.0]","[562990.0, 1666820.0, 841900.0, 1879320.0]",16.515922452258103,107.68123459754578,EPSG:32648
EMSR472_1_48QXE_x639545_y1952815_S1RTC,2020-09-04T22:43:55.230137Z,2020-09-15T22:51:17.220243Z,2020-10-18T11:05:19.895613Z,2020-10-21T22:51:13.112209Z,"[594240.0, 1834130.0, 877220.0, 2073130.0]","[388370.0, 1900940.0, 672750.0, 2141710.0]","[486670.0, 1741610.0, 771370.0, 1958490.0]","[390800.0, 1914250.0, 681410.0, 2187350.0]",17.646220072050976,106.32749482064946,EPSG:32648
EMSR279_5_30TXM_x659255_y4621125_S1RTC,2018-02-24T17:55:03.139490Z,2018-03-19T06:09:29.113655Z,2018-04-18T06:08:42.286091Z,2018-04-24T18:02:34.029819Z,"[123460.0, 4514230.0, 406430.0, 4718400.0]","[530280.0, 4516050.0, 817080.0, 4722670.0]","[536730.0, 4554150.0, 821280.0, 4760670.0]","[453310.0, 4491220.0, 741040.0, 4705850.0]",41.71425267319837,-1.0702961350740559,EPSG:32631
EMSR200_12_56JNN_x526485_y6796775_S1RTC,2017-02-01T19:14:02.094917Z,2017-03-04T19:05:52.246503Z,2017-04-09T19:05:53.307776Z,2017-05-03T19:05:54.563098Z,"[262440.0, 6741380.0, 563420.0, 6974750.0]","[463050.0, 6711880.0, 755460.0, 6946210.0]","[463020.0, 6711840.0, 755460.0, 6946180.0]","[462970.0, 6711860.0, 755410.0, 6946200.0]",-28.96823712634675,153.2849227745556,EPSG:32756
EMSR347_6_36LYJ_x710205_y8303185_S1RTC,2019-01-13T16:08:01.024124Z,2019-03-02T16:08:11.041337Z,2019-03-13T03:15:11.196969Z,2019-03-31T03:16:03.666498Z,"[578870.0, 8111120.0, 866300.0, 8335600.0]","[563110.0, 8184590.0, 850130.0, 8409170.0]","[511840.0, 8242750.0, 812950.0, 8537580.0]","[498470.0, 8208460.0, 789080.0, 8436530.0]",-15.35080558057829,34.9700321197821,EPSG:32736
EMSR570_1_56JNN_x525345_y6778475_S1RTC,2022-02-11T19:14:32.930622Z,2022-03-26T19:06:23.659240Z,2022-04-07T19:06:23.676587Z,2022-04-19T19:06:24.219682Z,"[262450.0, 6741380.0, 563410.0, 6974750.0]","[460160.0, 6711870.0, 755340.0, 6946980.0]","[460300.0, 6711860.0, 755500.0, 6946990.0]","[460280.0, 6711850.0, 755490.0, 6946980.0]",-29.133433489907926,153.2736577888859,EPSG:32756
EMSR265_6_31UDQ_x435315_y5403555_S1RTC,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,"[465730.0, 5311820.0, 754180.0, 5527470.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",48.77029290995446,2.1370197465730687,EPSG:32631
EMSR261_3_32UND_x591175_y5821215_S1RTC,2017-10-13T05:25:33.090077Z,2017-11-05T05:32:47.106638Z,2017-12-17T05:33:44.589471Z,2018-01-25T17:08:40.274794Z,"[148790.0, 5646640.0, 444200.0, 5867960.0]","[443280.0, 5767790.0, 729600.0, 5975560.0]","[424090.0, 5655710.0, 713160.0, 5864580.0]","[403580.0, 5696470.0, 691970.0, 5910270.0]",52.521715935609876,10.362605388796696,EPSG:32633
EMSR472_4_48PZC_x218815_y1716635_S1RTC,2020-08-23T22:44:21.701806Z,2020-09-23T22:36:19.070141Z,2020-10-17T22:36:19.451407Z,2020-10-23T22:35:34.593852Z,"[563000.0, 1666830.0, 841910.0, 1879330.0]","[124060.0, 1585350.0, 410440.0, 1829530.0]","[124080.0, 1585350.0, 410440.0, 1829470.0]","[127460.0, 1603790.0, 414320.0, 1847890.0]",15.500240275764225,108.39097915054703,EPSG:32648
EMSR312_5_51QUV_x381725_y1926235_S1RTC,2018-08-01T10:06:46.869488Z,2018-08-23T21:46:10.873938Z,2018-09-16T21:46:11.977718Z,2018-10-10T21:46:12.521013Z,"[103300.0, 1747100.0, 381920.0, 1959390.0]","[203400.0, 1811690.0, 487090.0, 2028580.0]","[203370.0, 1811690.0, 487060.0, 2028580.0]","[203390.0, 1811680.0, 487080.0, 2028570.0]",17.407390452219627,121.89847098858004,EPSG:32651
EMSR260_4_32TPQ_x614245_y4958965_S1RTC,2017-10-25T05:27:38.167762Z,2017-11-18T05:27:37.780636Z,2017-12-18T05:26:41.423680Z,2018-01-01T17:06:35.982863Z,"[439880.0, 4817200.0, 727680.0, 5025870.0]","[439870.0, 4817240.0, 727680.0, 5025900.0]","[459470.0, 4907650.0, 740740.0, 5114900.0]","[569690.0, 4865300.0, 860240.0, 5084150.0]",44.76327377211852,10.459705582327999,EPSG:32632
EMSR442_7_35WNU_x542165_y7803045_S1RTC,2020-04-28T15:18:15.303823Z,2020-05-10T04:47:42.816589Z,2020-06-13T15:34:37.947641Z,2020-06-15T15:18:16.162619Z,"[471310.0, 7773710.0, 764970.0, 8008290.0]","[394890.0, 7675760.0, 680270.0, 7894100.0]","[336330.0, 7728860.0, 624420.0, 7949990.0]","[474540.0, 7762150.0, 768640.0, 7996800.0]",70.31818969156295,28.155726662538548,EPSG:32635
EMSR229_5_15RUP_x401705_y3308095_S1RTC,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,"[263220.0, 3221240.0, 545050.0, 3431890.0]","[263130.0, 3221250.0, 544960.0, 3431890.0]","[263240.0, 3221260.0, 545070.0, 3431900.0]","[263040.0, 3221230.0, 544910.0, 3431890.0]",29.88819047386403,-94.00478333596598,EPSG:32615
EMSR507_3_51LYK_x766365_y8979035_S1RTC,2021-02-16T10:00:32.456548Z,2021-03-12T10:00:32.445179Z,2021-04-05T10:00:32.961143Z,2021-04-17T10:00:33.466639Z,"[684370.0, 8870300.0, 973610.0, 9118490.0]","[684300.0, 8870380.0, 973540.0, 9118470.0]","[684340.0, 8870350.0, 973600.0, 9118470.0]","[684380.0, 8870320.0, 973620.0, 9118480.0]",-9.23945749773144,125.4359174518623,EPSG:32751
EMSR267_1_34UEG_x529525_y6138275_S1RTC,2017-12-16T04:51:40.169998Z,2018-01-07T16:20:10.316886Z,2018-02-02T04:51:38.337247Z,2018-02-06T16:19:24.309733Z,"[374370.0, 6025520.0, 663990.0, 6237160.0]","[361770.0, 6040920.0, 653880.0, 6254370.0]","[374330.0, 6025520.0, 663940.0, 6237160.0]","[366190.0, 6029300.0, 651290.0, 6221920.0]",55.37832609929558,21.486073052618924,EPSG:32634
EMSR279_4_30TXM_x629555_y4633105_S1RTC,2018-02-24T17:55:03.139490Z,2018-03-19T06:09:29.113655Z,2018-04-18T06:08:42.286091Z,2018-04-24T06:09:30.366070Z,"[123460.0, 4514230.0, 406430.0, 4718400.0]","[530280.0, 4516050.0, 817080.0, 4722670.0]","[536730.0, 4554150.0, 821280.0, 4760670.0]","[530370.0, 4516030.0, 817200.0, 4722660.0]",41.82755630709647,-1.4245325590397644,EPSG:32631
EMSR427_10_33VVD_x460885_y6293015_S1RTC,2019-12-31T16:45:38.646317Z,2020-01-23T16:53:00.518909Z,2020-03-07T05:24:22.480660Z,2020-04-05T16:45:37.619564Z,"[310940.0, 6267470.0, 602230.0, 6478750.0]","[197260.0, 6211970.0, 483230.0, 6416420.0]","[266640.0, 6177890.0, 556780.0, 6395350.0]","[311130.0, 6267530.0, 598940.0, 6478220.0]",56.76806970226268,14.38093868163233,EPSG:32633
EMSR264_5_38LQH_x708175_y8216875_S1RTC,2017-11-18T02:26:40.703752Z,2017-12-12T02:26:39.934332Z,2018-01-11T02:26:13.803972Z,2018-01-29T02:26:38.150277Z,"[531130.0, 8185810.0, 821760.0, 8413650.0]","[531140.0, 8185830.0, 821780.0, 8413670.0]","[502890.0, 8073460.0, 794860.0, 8301650.0]","[531150.0, 8185840.0, 821780.0, 8413680.0]",-16.130811595337235,46.95858559941797,EPSG:32738
EMSR264_16_38KND_x546665_y7843965_S1RTC,2017-11-18T02:27:55.703581Z,2017-12-12T02:27:54.934084Z,2018-01-11T02:27:03.804252Z,2018-01-29T02:27:53.150028Z,"[408150.0, 7687490.0, 697320.0, 7916320.0]","[408140.0, 7687500.0, 697300.0, 7916340.0]","[421240.0, 7741440.0, 711540.0, 7970200.0]","[408170.0, 7687500.0, 697310.0, 7916340.0]",-19.50988044570458,45.45689325954954,EPSG:32738
EMSR264_5_38LPH_x665615_y8218385_S1RTC,2017-11-18T02:26:40.703752Z,2017-12-12T02:27:04.934743Z,2018-01-11T02:26:13.803972Z,2018-02-10T02:27:02.992843Z,"[531130.0, 8185810.0, 821760.0, 8413650.0]","[489740.0, 8019810.0, 780890.0, 8247800.0]","[502890.0, 8073460.0, 794860.0, 8301650.0]","[489680.0, 8019820.0, 780830.0, 8247810.0]",-16.120448650087297,46.56061660029436,EPSG:32738
EMSR280_5_33VVH_x472675_y6788195_S1RTC,2018-03-17T16:45:32.382109Z,2018-04-11T16:38:13.492824Z,2018-04-28T05:31:14.114257Z,2018-05-29T16:38:23.332951Z,"[256590.0, 6600410.0, 545260.0, 6809030.0]","[353160.0, 6676570.0, 644950.0, 6891920.0]","[243410.0, 6646220.0, 539380.0, 6868340.0]","[349220.0, 6714060.0, 635420.0, 6955320.0]",61.21578976349921,14.515061929832397,EPSG:32633
EMSR712_7_32UNC_x590125_y5743925_S1RTC,2023-11-11T05:26:08.616591Z,2023-11-28T05:34:20.691824Z,2023-12-25T17:09:16.656836Z,2024-02-08T05:34:17.723673Z,"[148590.0, 5646540.0, 444830.0, 5868030.0]","[423940.0, 5655570.0, 713840.0, 5864580.0]","[403770.0, 5696490.0, 695140.0, 5910830.0]","[423870.0, 5655580.0, 713740.0, 5864590.0]",51.827191821722906,10.326307583950667,EPSG:32633
EMSR264_16_38KND_x523625_y7810685_S1RTC,2017-11-18T02:27:55.703581Z,2017-12-12T02:27:54.934084Z,2018-01-11T02:27:03.804252Z,2018-01-29T02:27:53.150028Z,"[408150.0, 7687490.0, 697320.0, 7916320.0]","[408140.0, 7687500.0, 697300.0, 7916340.0]","[421240.0, 7741440.0, 711540.0, 7970200.0]","[408170.0, 7687500.0, 697310.0, 7916340.0]",-19.811051526233395,45.23775488908418,EPSG:32738
EMSR280_5_33VVH_x449635_y6770275_S1RTC,2018-03-17T16:45:32.382109Z,2018-04-11T16:38:13.492824Z,2018-04-28T05:31:14.114257Z,2018-05-29T16:38:23.332951Z,"[256590.0, 6600410.0, 545260.0, 6809030.0]","[353160.0, 6676570.0, 644950.0, 6891920.0]","[243410.0, 6646220.0, 539380.0, 6868340.0]","[349220.0, 6714060.0, 635420.0, 6955320.0]",61.052716472258396,14.090841331986061,EPSG:32633
EMSR777_1_16QCE_x357495_y1937135_S1RTC,2024-10-05T00:07:30.143595Z,2024-11-10T00:07:30.178008Z,2024-11-22T00:07:29.386850Z,2024-12-04T00:07:28.528988Z,"[104500.0, 1843880.0, 389320.0, 2056980.0]","[104442.61001140675, 2056050.8917404204, 382662.61001140677, 1844160.8917404204]","[104521.6318054633, 2057247.2875109075, 389471.6318054633, 1844177.2875109075]","[104574.99173513109, 2057240.5486763774, 389514.9917351311, 1844170.5486763774]",17.50450044126345,-88.33032276970866,EPSG:32616
EMSR483_3_33SXD_x667545_y4370445_S1RTC,2020-10-13T04:56:14.771609Z,2020-10-31T16:48:50.420258Z,2020-11-24T16:48:49.708533Z,2020-12-12T16:48:08.368604Z,"[552010.0, 4339900.0, 835750.0, 4545800.0]","[550510.0, 4201140.0, 843830.0, 4419260.0]","[550470.0, 4201120.0, 843800.0, 4419250.0]","[547840.0, 4208130.0, 842530.0, 4426200.0]",39.455560415153,16.96217877329641,EPSG:32633
EMSR472_1_48QWF_x599555_y1996015_S1RTC,2020-08-31T11:05:43.738415Z,2020-09-24T11:05:44.568667Z,2020-10-18T11:05:44.895529Z,2020-11-20T22:52:04.530489Z,"[455320.0, 1908760.0, 737760.0, 2125060.0]","[455250.0, 1908780.0, 737690.0, 2125070.0]","[455320.0, 1908770.0, 737800.0, 2125060.0]","[383890.0, 1878860.0, 663490.0, 2093050.0]",18.038819736917915,105.95263378722419,EPSG:32648
EMSR279_1_30TWN_x534295_y4754575_S1RTC,2018-02-28T06:17:15.738139Z,2018-03-31T18:02:58.228436Z,2018-04-17T06:17:16.634529Z,2018-04-29T06:17:17.269028Z,"[389730.0, 4692200.0, 680510.0, 4902760.0]","[420420.0, 4658070.0, 710120.0, 4871240.0]","[389750.0, 4692160.0, 680510.0, 4902720.0]","[389670.0, 4692170.0, 680430.0, 4902710.0]",42.93149822393359,-2.5640872510753607,EPSG:32630
EMSR507_3_51LYK_x779165_y8989275_S1RTC,2021-02-16T10:00:32.456548Z,2021-03-12T10:00:32.445179Z,2021-04-05T10:00:32.961143Z,2021-04-17T10:00:33.466639Z,"[684370.0, 8870300.0, 973610.0, 9118490.0]","[684300.0, 8870380.0, 973540.0, 9118470.0]","[684340.0, 8870350.0, 973600.0, 9118470.0]","[684380.0, 8870320.0, 973620.0, 9118480.0]",-9.14612028412847,125.55167550427889,EPSG:32751
EMSR712_8_32UND_x579275_y5813715_S1RTC,2023-11-16T05:34:21.418016Z,2023-11-26T17:01:00.739944Z,2023-12-25T17:09:16.656836Z,2024-01-06T17:09:16.264194Z,"[423860.0, 5655570.0, 713750.0, 5864590.0]","[547150.0, 5673550.0, 842700.0, 5894690.0]","[403770.0, 5696490.0, 695140.0, 5910830.0]","[403670.0, 5696490.0, 695030.0, 5910840.0]",52.45619288334675,10.185443072097645,EPSG:32632
