Nome_Serie,Problema,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR150_2_30UXE_x615305_y5956625,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-10-06,2025-11-06,2025-12-05,2026-01-05,53.73375810116208,-1.2326712815391836,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-10-22,2025-11-19,2025-12-19,2026-01-05,53.73375810116208,-1.2326712815391836,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-05-06,2025-06-06,2025-07-05,2025-08-05,53.75675719141518,-1.2317056221670928,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-05-12,2025-06-19,2025-07-11,2025-08-13,53.75675719141518,-1.2317056221670928,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5956625,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-04-07,2025-05-06,2025-06-06,2025-07-05,53.73317965170799,-1.1938832026358632,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-04-08,2025-05-12,2025-06-17,2025-07-11,53.73317965170799,-1.1938832026358632,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-06-06,2025-07-05,2025-08-05,2025-09-07,53.77975618090956,-1.2307386226362511,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-06-19,2025-07-11,2025-08-13,2025-09-22,53.77975618090956,-1.2307386226362511,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-06-06,2025-07-05,2025-08-05,2025-09-07,53.75617825784161,-1.1928963774634125,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-06-17,2025-07-11,2025-08-13,2025-09-22,53.75617825784161,-1.1928963774634125,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-04-07,2025-05-06,2025-06-06,2025-07-05,53.80275506964517,-1.2297702804385608,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-04-08,2025-05-12,2025-06-19,2025-07-11,53.80275506964517,-1.2297702804385608,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5956625,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-07-05,2025-08-05,2025-09-07,2025-10-06,53.73258865343977,-1.1550964906624808,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-07-11,2025-08-10,2025-09-22,2025-10-22,53.73258865343977,-1.1550964906624808,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-04-07,2025-05-06,2025-06-06,2025-07-05,53.82517346852173,-1.1899276747639231,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-04-08,2025-05-10,2025-06-17,2025-07-11,53.82517346852173,-1.1899276747639231,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-06-06,2025-07-05,2025-08-05,2025-09-07,53.848171669504566,-1.1889353562387188,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-06-19,2025-07-11,2025-08-13,2025-09-22,53.848171669504566,-1.1889353562387188,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-07-05,2025-08-05,2025-09-07,2025-10-06,53.75558676496524,-1.1540885022460092,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-07-11,2025-08-13,2025-09-22,2025-10-22,53.75558676496524,-1.1540885022460092,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-10-06,2025-11-06,2025-12-05,2026-01-05,53.80158268253961,-1.1520683263670912,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-10-12,2025-11-21,2025-12-19,2026-01-05,53.80158268253961,-1.1520683263670912,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-10-06,2025-11-06,2025-12-05,2026-01-05,53.82458048858424,-1.1510561336627836,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-10-12,2025-11-21,2025-12-19,2026-01-05,53.82458048858424,-1.1510561336627836,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-12-07,2024-01-07,2024-02-05,2024-03-07,53.802175166249576,-1.1909186160935668,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-12-17,2024-01-06,2024-02-18,2024-03-16,53.802175166249576,-1.1909186160935668,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-07-05,2025-08-05,2025-09-07,2025-10-06,53.77858477466589,-1.1530791150200768,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-07-11,2025-08-13,2025-09-22,2025-10-12,53.77858477466589,-1.1530791150200768,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2024-02-09,2024-03-07,2024-04-09,2024-05-06,53.777980217841765,-1.1142514486624973,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2024-02-18,2024-03-16,2024-04-20,2024-05-13,53.777980217841765,-1.1142514486624973,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-03-11,2025-04-07,2025-05-10,2025-06-06,53.82397491881496,-1.1121859992428125,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-03-06,2025-04-08,2025-05-10,2025-06-19,53.82397491881496,-1.1121859992428125,30UXE,EPSG:32630
EMSR150_2_30UXE_x620425_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-10-06,2025-11-06,2025-12-05,2026-01-05,53.847578192797656,-1.1500425342761849,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-10-12,2025-11-21,2025-12-19,2026-01-05,53.847578192797656,-1.1500425342761849,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-05-10,2025-06-06,2025-07-09,2025-08-05,53.84697211572631,-1.1111511216325,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-05-10,2025-06-19,2025-07-11,2025-08-13,53.84697211572631,-1.1111511216325,30UXE,EPSG:32630
EMSR150_2_30UXE_x617865_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2021-11-06,2021-12-05,2022-01-05,2022-02-07,53.77917676268916,-1.1919081828035996,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2021-11-22,2021-12-15,2022-01-14,2022-02-10,53.77917676268916,-1.1919081828035996,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-06-06,2025-07-09,2025-08-05,2025-09-07,53.77736309324001,-1.075425213100995,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-06-12,2025-07-11,2025-08-13,2025-09-22,53.77736309324001,-1.075425213100995,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-03-11,2025-04-07,2025-05-10,2025-06-06,53.800359978212846,-1.0743719884897576,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-03-06,2025-04-08,2025-05-10,2025-06-19,53.800359978212846,-1.0743719884897576,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2022-01-05,2022-02-07,2022-03-06,2022-04-08,53.84875254483983,-1.2278295579782383,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2022-01-19,2022-02-10,2022-03-17,2022-04-21,53.84875254483983,-1.2278295579782383,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-06-06,2025-07-09,2025-08-05,2025-09-07,53.84635343931907,-1.072261147842788,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-06-19,2025-07-11,2025-08-13,2025-09-22,53.84635343931907,-1.072261147842788,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-01-09,2023-02-05,2023-03-10,2023-04-06,53.754366105326426,-1.0764769775516718,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-01-19,2023-02-23,2023-03-22,2023-04-11,53.754366105326426,-1.0764769775516718,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-06-06,2025-07-09,2025-08-05,2025-09-07,53.75373694062807,-1.0376733866987866,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-06-19,2025-07-11,2025-08-13,2025-09-22,53.75373694062807,-1.0376733866987866,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-05-10,2025-06-06,2025-07-09,2025-08-05,53.79972975966726,-1.0355259991820478,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-05-10,2025-06-12,2025-07-11,2025-08-13,53.79972975966726,-1.0355259991820478,30UXE,EPSG:32630
EMSR150_2_30UXE_x615305_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2021-02-05,2021-03-08,2021-04-06,2021-05-07,53.82575385762195,-1.2288005930595272,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2021-02-15,2021-03-22,2021-04-19,2021-05-06,53.82575385762195,-1.2288005930595272,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2022-12-07,2023-01-09,2023-02-05,2023-03-10,53.75498271378636,-1.1152820258369545,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2022-12-07,2023-01-11,2023-02-15,2023-03-22,53.75498271378636,-1.1152820258369545,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-11-05,2023-12-11,2024-01-07,2024-02-09,53.82335676024064,-1.0733173009839998,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-11-10,2023-12-17,2024-01-06,2024-02-23,53.82335676024064,-1.0733173009839998,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2022-12-07,2023-01-09,2023-02-05,2023-03-10,53.82272601390931,-1.0344500683594755,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2022-12-07,2023-01-09,2023-02-23,2023-03-22,53.82272601390931,-1.0344500683594755,30UXE,EPSG:32630
EMSR150_2_30UXE_x625545_y5971985,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2022-11-10,2022-12-07,2023-01-09,2023-02-05,53.86935001544381,-1.0712035263181887,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2022-11-20,2022-12-07,2023-01-11,2023-02-23,53.86935001544381,-1.0712035263181887,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-11-05,2023-12-11,2024-01-07,2024-02-09,53.753095220755085,-0.998871282579997,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-11-10,2023-12-17,2024-01-06,2024-02-18,53.753095220755085,-0.998871282579997,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-04-07,2025-05-10,2025-06-06,2025-07-09,53.79908696494974,-0.9966815021788776,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-04-08,2025-05-12,2025-06-12,2025-07-11,53.79908696494974,-0.9966815021788776,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-01-09,2023-02-05,2023-03-10,2023-04-06,53.77673340190504,-1.0366004376988938,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-01-09,2023-02-15,2023-03-22,2023-04-11,53.77673340190504,-1.0366004376988938,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-03-11,2025-04-07,2025-05-10,2025-06-06,53.77609114490249,-0.997777151812565,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-03-06,2025-04-08,2025-05-10,2025-06-12,53.77609114490249,-0.997777151812565,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5971985,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-03-11,2025-04-07,2025-05-10,2025-06-06,53.868073800424966,-0.9933854116083768,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-03-06,2025-04-08,2025-05-12,2025-06-19,53.868073800424966,-0.9933854116083768,30UXE,EPSG:32630
EMSR150_2_30UXE_x622985_y5964305,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2021-02-05,2021-03-08,2021-04-06,2021-05-07,53.80097761951904,-1.113219440690825,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2021-02-15,2021-03-20,2021-04-19,2021-05-19,53.80097761951904,-1.113219440690825,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5971985,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-01-09,2023-02-05,2023-03-10,2023-04-06,53.86871821181118,-1.0322937186064718,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-01-11,2023-02-15,2023-03-22,2023-04-19,53.86871821181118,-1.0322937186064718,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-02-05,2023-03-10,2023-04-06,2023-05-09,53.84507829271755,-0.994485634931238,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-02-23,2023-03-07,2023-04-19,2023-05-21,53.84507829271755,-0.994485634931238,30UXE,EPSG:32630
EMSR150_2_30UXE_x630665_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-02-05,2023-03-10,2023-04-06,2023-05-09,53.82208268089027,-0.9955843308353748,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-02-23,2023-03-22,2023-04-19,2023-05-21,53.82208268089027,-0.9955843308353748,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5961745,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2023-02-05,2023-03-10,2023-04-06,2023-05-09,53.77543632331915,-0.9589553847912856,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2023-02-15,2023-03-22,2023-04-19,2023-05-21,53.77543632331915,-0.9589553847912856,30UXE,EPSG:32630
EMSR150_2_30UXE_x628105_y5969425,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2022-11-10,2022-12-07,2023-01-09,2023-02-05,53.84572216462577,-1.0333726424352911,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2022-11-20,2022-12-07,2023-01-11,2023-02-23,53.84572216462577,-1.0333726424352911,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5959185,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-03-11,2025-04-07,2025-05-10,2025-06-06,53.7524409467924,-0.9600706944899292,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-03-06,2025-04-05,2025-05-12,2025-06-17,53.7524409467924,-0.9600706944899292,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5966865,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-05-10,2025-06-06,2025-07-09,2025-08-05,53.82142676227411,-0.9567201178706928,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-05-10,2025-06-17,2025-07-11,2025-08-13,53.82142676227411,-0.9567201178706928,30UXE,EPSG:32630
EMSR150_7_30UXE_x601235_y5976075,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-03-07,2025-04-07,2025-05-06,2025-06-06,53.91146877170445,-1.4393950554084805,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-03-06,2025-04-08,2025-05-12,2025-06-19,53.91146877170445,-1.4393950554084805,30UXE,EPSG:32630
EMSR150_2_30UXE_x633225_y5971985,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2024-02-09,2024-03-07,2024-04-09,2024-05-06,53.8674167823795,-0.954478634893178,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2024-02-23,2024-03-16,2024-04-15,2024-05-13,53.8674167823795,-0.954478634893178,30UXE,EPSG:32630
EMSR150_7_30UXE_x601235_y5981195,ERRORE | ERRORE,2015-10-30T06:13:58.718478Z,2015-11-28T06:22:17.830110Z,2016-01-01T17:49:53.851897Z,2016-01-03T06:22:16.619911Z,2025-10-06,2025-11-06,2025-12-05,2026-01-05,53.9574703112427,-1.437677261510215,EPSG:32631,2015-09-30T11:11:06.027000Z,2015-11-22T11:24:02.031000Z,2015-12-29T11:14:52.029000Z,2016-01-01T11:24:52.029000Z,2025-10-12,2025-11-21,2025-12-08,2026-01-05,53.9574703112427,-1.437677261510215,30UXE,EPSG:32630
