Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,month
EMSR156_1_29UNV_x540185_y5948945,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.676114998138814,-8.372359400040853,EPSG:32629,,,,,,,,,,,,,7
EMSR156_1_29UNV_x540185_y5951505,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.69912388931639,-8.372017134604121,EPSG:32629,,,,,,,,,,,,,4
EMSR156_1_29UNV_x540185_y5954065,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.72213269006282,-8.371674394541492,EPSG:32629,,,,,,,,,,,,,8
EMSR156_1_29UNV_x540185_y5956625,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.745141400398055,-8.371331178965624,EPSG:32629,,,,,,,,,,,,,3
EMSR156_1_29UNV_x542745_y5948945,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.67590565010623,-8.3336077388697,EPSG:32629,,,,,,,,,,,,,4
EMSR156_1_29UNV_x542745_y5951505,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.69891436611083,-8.333244345052208,EPSG:32629,,,,,,,,,,,,,6
EMSR156_1_29UNV_x542745_y5954065,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.721922991493706,-8.332880447315764,EPSG:32629,,,,,,,,,,,,,6
EMSR156_1_29UNV_x542745_y5956625,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.74493152627446,-8.332516044718286,EPSG:32629,,,,,,,,,,,,,6
EMSR156_1_29UNV_x545305_y5948945,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.67568376488991,-8.294856580677408,EPSG:32629,,,,,,,,,,,,,12
EMSR156_1_29UNV_x545305_y5951505,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.6986922952329,-8.294472059418844,EPSG:32629,,,,,,,,,,,,,2
EMSR156_1_29UNV_x545305_y5954065,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.721700734752176,-8.294087004950672,EPSG:32629,,,,,,,,,,,,,2
EMSR156_1_29UNV_x545305_y5956625,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.74470908346697,-8.293701416276066,EPSG:32629,,,,,,,,,,,,,3
EMSR156_1_29UNV_x547865_y5948945,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.67544934286427,-8.256105954700008,EPSG:32629,,,,,,,,,,,,,5
EMSR156_1_29UNV_x547865_y5951505,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.69845767705763,-8.255700306994665,EPSG:32629,,,,,,,,,,,,,7
EMSR156_1_29UNV_x547865_y5954065,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.72146592021391,-8.25529409679159,EPSG:32629,,,,,,,,,,,,,7
EMSR156_1_29UNV_x547865_y5956625,2016-01-21T18:22:43.208532Z,2016-02-16T06:55:26.377853Z,2016-03-09T18:22:42.643994Z,2016-03-30T06:47:07.943720Z,,2015-02-16,2015-02-28,2015-03-24,53.74447407235189,-8.254887323039222,EPSG:32629,,,,,,,,,,,,,2
EMSR164_3_46QCL_x300835_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.518660177381552,91.07603017693464,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x300835_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.54177405857401,91.0757098952312,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x300835_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.56488786907469,91.0753891953217,EPSG:32646,,,,,,,,,,,,,4
EMSR164_3_46QCL_x300835_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.58800160882416,91.07506807689452,EPSG:32646,,,,,,,,,,,,,12
EMSR164_3_46QCL_x303395_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.51895562637762,91.1009090085765,EPSG:32646,,,,,,,,,,,,,12
EMSR164_3_46QCL_x303395_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.54206984339055,91.10059286232249,EPSG:32646,,,,,,,,,,,,,3
EMSR164_3_46QCL_x303395_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.565183989820056,91.10027630325916,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x303395_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.58829806560684,91.09995933107898,EPSG:32646,,,,,,,,,,,,,9
EMSR164_3_46QCL_x303395_y2503025,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.61141207069165,91.0996419454738,EPSG:32646,,,,,,,,,,,,,8
EMSR164_3_46QCL_x305955_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.51924723500333,91.12578825272053,EPSG:32646,,,,,,,,,,,,,9
EMSR164_3_46QCL_x305955_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.542361783472973,91.12547624222296,EPSG:32646,,,,,,,,,,,,,2
EMSR164_3_46QCL_x305955_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.565476261466127,91.1251638243134,EPSG:32646,,,,,,,,,,,,,1
EMSR164_3_46QCL_x305955_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.58859066892366,91.1248509986883,EPSG:32646,,,,,,,,,,,,,2
EMSR164_3_46QCL_x308515_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.519535003000087,91.15066790397336,EPSG:32646,,,,,,,,,,,,,3
EMSR164_3_46QCL_x308515_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.54264987856233,91.15036002953534,EPSG:32646,,,,,,,,,,,,,8
EMSR164_3_46QCL_x308515_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.56576468375362,91.15005175308312,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x308515_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.588879418514985,91.1497430743172,EPSG:32646,,,,,,,,,,,,,5
EMSR164_3_46QCL_x311075_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.5198189301127,91.17554795694129,EPSG:32646,,,,,,,,,,,,,5
EMSR164_3_46QCL_x311075_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.542934128403083,91.17524421886182,EPSG:32646,,,,,,,,,,,,,3
EMSR164_3_46QCL_x311075_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.56604925642665,91.17494008416652,EPSG:32646,,,,,,,,,,,,,8
EMSR164_3_46QCL_x311075_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.589164314124577,91.17463555255978,EPSG:32646,,,,,,,,,,,,,4
EMSR164_3_46QCL_x313635_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.520099016089343,91.20042840622992,EPSG:32646,,,,,,,,,,,,,8
EMSR164_3_46QCL_x313635_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.54321453274308,91.20012880480404,EPSG:32646,,,,,,,,,,,,,12
EMSR164_3_46QCL_x313635_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.566329979232723,91.19982881216116,EPSG:32646,,,,,,,,,,,,,7
EMSR164_3_46QCL_x313635_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.589445355499617,91.19952842800971,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x316195_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.5434910913336,91.22501378196326,EPSG:32646,,,,,,,,,,,,,8
EMSR164_3_46QCL_x316195_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.56660685192279,91.22471793166432,EPSG:32646,,,,,,,,,,,,,12
EMSR164_3_46QCL_x316195_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.589722542390707,91.22442169526018,EPSG:32646,,,,,,,,,,,,,1
EMSR164_3_46QCL_x318755_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.543763803929288,91.24989914494007,EPSG:32646,,,,,,,,,,,,,12
EMSR164_3_46QCL_x318755_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.566879874251168,91.24960743727262,EPSG:32646,,,,,,,,,,,,,3
EMSR164_3_46QCL_x318755_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.58999587455184,91.24931534890376,EPSG:32646,,,,,,,,,,,,,4
EMSR164_3_46QCL_x321315_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.52091622473653,91.27507207806958,EPSG:32646,,,,,,,,,,,,,9
EMSR164_3_46QCL_x321315_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.54403267028823,91.27478488833474,EPSG:32646,,,,,,,,,,,,,1
EMSR164_3_46QCL_x323875_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.52118094371932,91.2999540586881,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x323875_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.544297690171906,91.29967100674692,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x323875_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.567414366857268,91.29938758518888,EPSG:32646,,,,,,,,,,,,,3
EMSR164_3_46QCL_x326435_y2492785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.52144182035813,91.3248364086484,EPSG:32646,,,,,,,,,,,,,6
EMSR164_3_46QCL_x326435_y2495345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.544558863345166,91.32455749477592,EPSG:32646,,,,,,,,,,,,,4
EMSR164_3_46QCL_x326435_y2497905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.567675836660705,91.3242782166878,EPSG:32646,,,,,,,,,,,,,8
EMSR164_3_46QCL_x326435_y2500465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-04T12:03:47.785703Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.5907927402468,91.32399857411257,EPSG:32646,,,,,,,,,,,,,1
EMSR164_5_46QCK_x337115_y2492025,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.51562546925818,91.42872393799016,EPSG:32646,,,,,,,,,,,,,6
EMSR164_5_46QCK_x337115_y2494585,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.5387437227959,91.42846239188728,EPSG:32646,,,,,,,,,,,,,1
EMSR164_5_46QCK_x339675_y2484345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.44651039195126,91.45437709427618,EPSG:32646,,,,,,,,,,,,,6
EMSR164_5_46QCK_x339675_y2486905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.46962912661176,91.454120693097,EPSG:32646,,,,,,,,,,,,,3
EMSR164_5_46QCK_x339675_y2489465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.492747792262275,91.45386395646712,EPSG:32646,,,,,,,,,,,,,6
EMSR164_5_46QCK_x339675_y2492025,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.515866388845467,91.45360688413736,EPSG:32646,,,,,,,,,,,,,5
EMSR164_5_46QCK_x339675_y2494585,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.53898491630398,91.453349475858,EPSG:32646,,,,,,,,,,,,,7
EMSR164_5_46QCK_x339675_y2497145,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.56210337458055,91.45309173137892,EPSG:32646,,,,,,,,,,,,,5
EMSR164_5_46QCK_x342235_y2479225,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.4005084465316,91.47975156390724,EPSG:32646,,,,,,,,,,,,,1
EMSR164_5_46QCK_x342235_y2481785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.423627588159697,91.47949994400317,EPSG:32646,,,,,,,,,,,,,4
EMSR164_5_46QCK_x342235_y2484345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.44674666097902,91.47924799452842,EPSG:32646,,,,,,,,,,,,,12
EMSR164_5_46QCK_x342235_y2486905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.469865664932268,91.47899571523864,EPSG:32646,,,,,,,,,,,,,3
EMSR164_5_46QCK_x342235_y2489465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.49298459996215,91.47874310588897,EPSG:32646,,,,,,,,,,,,,7
EMSR164_5_46QCK_x342235_y2492025,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.516103466011423,91.47849016623408,EPSG:32646,,,,,,,,,,,,,4
EMSR164_5_46QCK_x342235_y2494585,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.539222263022893,91.47823689602836,EPSG:32646,,,,,,,,,,,,,7
EMSR164_5_46QCK_x342235_y2497145,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.5623409909394,91.47798329502568,EPSG:32646,,,,,,,,,,,,,9
EMSR164_5_46QCK_x342235_y2499705,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.585459649703804,91.47772936297956,EPSG:32646,,,,,,,,,,,,,6
EMSR164_5_46QCK_x344795_y2479225,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.40074035642112,91.50461456586342,EPSG:32646,,,,,,,,,,,,,6
EMSR164_5_46QCK_x344795_y2481785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.42385976280803,91.50436705732328,EPSG:32646,,,,,,,,,,,,,12
EMSR164_5_46QCK_x344795_y2484345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.446979100471115,91.50411922459568,EPSG:32646,,,,,,,,,,,,,9
EMSR164_5_46QCK_x344795_y2486905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.4700983693532,91.50387106744016,EPSG:32646,,,,,,,,,,,,,9
EMSR164_5_46QCK_x344795_y2489465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.49321756939711,91.50362258561589,EPSG:32646,,,,,,,,,,,,,1
EMSR164_5_46QCK_x344795_y2492025,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.516336700545747,91.5033737788816,EPSG:32646,,,,,,,,,,,,,7
EMSR164_5_46QCK_x344795_y2494585,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.53945576274203,91.5031246469956,EPSG:32646,,,,,,,,,,,,,7
EMSR164_5_46QCK_x347355_y2479225,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.400968445293103,91.52947789176692,EPSG:32646,,,,,,,,,,,,,5
EMSR164_5_46QCK_x347355_y2481785,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.424088112077417,91.52923449483076,EPSG:32646,,,,,,,,,,,,,4
EMSR164_5_46QCK_x347355_y2484345,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.447207710221456,91.52899077909076,EPSG:32646,,,,,,,,,,,,,5
EMSR164_5_46QCK_x347355_y2486905,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.47032723966817,91.52874674431035,EPSG:32646,,,,,,,,,,,,,6
EMSR164_5_46QCK_x347355_y2489465,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.49344670036052,91.52850239025275,EPSG:32646,,,,,,,,,,,,,5
EMSR164_5_46QCK_x347355_y2499705,2016-04-05T12:03:58.581859Z,2016-05-08T23:47:48.601475Z,2016-05-23T12:04:00.842248Z,2016-06-01T23:47:49.810845Z,2015-03-27,2015-05-14,2015-05-14,2015-06-07,22.58592385444707,91.5275217764991,EPSG:32646,,,,,,,,,,,,,7
