Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR203_1_15STA_x216755_y4042285,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.47291899390736,-96.1469949012822,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.47291899390736,-96.1469949012822,15STA,EPSG:32615
EMSR203_1_15STA_x216755_y4044845,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.4959630261639,-96.14792796510864,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.4959630261639,-96.14792796510864,15STA,EPSG:32615
EMSR203_1_15STA_x216755_y4047405,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.51900694862096,-96.1488620896468,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.51900694862096,-96.1488620896468,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y3996205,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.05884621824671,-96.10199671771797,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.05884621824671,-96.10199671771797,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y3998765,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.08189283885757,-96.10290264218254,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.08189283885757,-96.10290264218254,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4003885,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.12798575444743,-96.10471758049252,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.12798575444743,-96.10471758049252,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4006445,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.15103204932543,-96.10562659672183,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.15103204932543,-96.10562659672183,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4019245,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.26626189252749,-96.11018719648264,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.26626189252749,-96.11018719648264,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4021805,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.28930753457725,-96.11110242856886,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.28930753457725,-96.11110242856886,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4026925,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.33539849168287,-96.112936014527,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.33539849168287,-96.112936014527,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4032045,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.38148901246071,-96.11477377094522,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.38148901246071,-96.11477377094522,15STA,EPSG:32615
EMSR203_1_15STA_x219315_y4034605,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.40453410910081,-96.1156942161147,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.40453410910081,-96.1156942161147,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y3993645,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.036530689671736,-96.07271602652293,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.036530689671736,-96.07271602652293,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y3996205,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.05957803344639,-96.07361267468148,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.05957803344639,-96.07361267468148,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y3998765,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.08262526909658,-96.0745103417038,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.08262526909658,-96.0745103417038,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4001325,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.1056723965723,-96.07540902876792,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.1056723965723,-96.07540902876792,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4006445,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.15176632680042,-96.0772094677443,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.15176632680042,-96.0772094677443,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4016685,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.2439528869643,-96.08082263826694,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.2439528869643,-96.08082263826694,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4019245,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.26699925581975,-96.0817284987864,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.26699925581975,-96.0817284987864,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4021805,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29004551610118,-96.08263538884825,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29004551610118,-96.08263538884825,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4024365,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.31309166775869,-96.08354330964964,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.31309166775869,-96.08354330964964,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4026925,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.33613771074241,-96.08445226238985,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.33613771074241,-96.08445226238985,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4032045,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.38222947048909,-96.08627326849492,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.38222947048909,-96.08627326849492,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4039725,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.4513662938096,-96.08901254730092,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.4513662938096,-96.08901254730092,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4042285,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.474411683703984,-96.08992771698084,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.474411683703984,-96.08992771698084,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4044845,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.49745696457583,-96.09084392705536,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.49745696457583,-96.09084392705536,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4047405,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.52050213637536,-96.0917611787412,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.52050213637536,-96.0917611787412,15STA,EPSG:32615
EMSR203_1_15STA_x221875_y4049965,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.54354719905281,-96.09267947325716,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.54354719905281,-96.09267947325716,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y3993645,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.037255187559694,-96.04433921389712,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.037255187559694,-96.04433921389712,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y3996205,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.06030314039802,-96.04522761278156,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.06030314039802,-96.04522761278156,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4001325,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.10639872269869,-96.04700744027046,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.10639872269869,-96.04700744027046,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4011565,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.19858859241051,-96.05057924688596,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.19858859241051,-96.05057924688596,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4014125,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.22163578978133,-96.05147473698,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.22163578978133,-96.05147473698,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4019245,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.26772986010839,-96.05326877154816,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.26772986010839,-96.05326877154816,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4021805,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29077673296585,-96.05416731838844,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29077673296585,-96.05416731838844,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4024365,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.31382349755343,-96.05506688651384,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.31382349755343,-96.05506688651384,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4026925,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.33687015382176,-96.05596747711272,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.33687015382176,-96.05596747711272,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4034605,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.40600947221783,-96.0586753956663,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.40600947221783,-96.0586753956663,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4042285,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.47514781396493,-96.06139255946869,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.47514781396493,-96.06139255946869,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4044845,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.49819371061749,-96.0623003408367,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.49819371061749,-96.0623003408367,15STA,EPSG:32615
EMSR203_1_15STA_x224435_y4047405,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.521239498556405,-96.06320915426252,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.521239498556405,-96.06320915426252,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y3996205,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.06102153833712,-96.0168415413644,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.06102153833712,-96.0168415413644,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4006445,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.15321468866023,-96.02037214841376,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.15321468866023,-96.02037214841376,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4014125,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.22235842150469,-96.02303065013282,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.22235842150469,-96.02303065013282,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4019245,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.26845370462033,-96.0248080242114,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.26845370462033,-96.0248080242114,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4021805,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.29150118439725,-96.02569822664388,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.29150118439725,-96.02569822664388,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4024365,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.31454855625506,-96.0265894409049,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.31454855625506,-96.0265894409049,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4026925,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.33759582014491,-96.02748166817194,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.33759582014491,-96.02748166817194,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4029485,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.36064297601798,-96.02837490962456,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.36064297601798,-96.02837490962456,15STA,EPSG:32615
EMSR203_1_15STA_x226995_y4032045,2017-03-09T00:20:08.325506Z,2017-04-02T00:20:08.980747Z,2017-05-08T00:20:10.789042Z,2017-06-01T00:20:11.936753Z,2016-03-02,2016-03-26,2016-05-01,2016-05-25,36.38369002382542,-96.02926916644442,EPSG:32615,2017-03-01T17:12:51.026000Z,2017-03-01T17:12:51.026000Z,2017-04-30T17:13:01.026000Z,2017-05-07T17:03:11.026000Z,2016-03-03,2016-03-03,2016-05-05,2016-05-05,36.38369002382542,-96.02926916644442,15STA,EPSG:32615
